"","VIN..1.10.","County","City","State","Postal.Code","Model.Year","Make","Model","Electric.Vehicle.Type","Clean.Alternative.Fuel.Vehicle..CAFV..Eligibility","Electric.Range","Base.MSRP","Legislative.District","DOL.Vehicle.ID","Vehicle.Location","Electric.Utility","X2020.Census.Tract"
"3220","KNDJP3AE2G","Pierce","Spanaway","WA",98387,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,2,141946213,"POINT (-122.41046 47.06512)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY",53053073133
"3221","5YJSA1AC3D","Snohomish","Stanwood","WA",98292,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,10,150885493,"POINT (-122.326873 48.2144825)","BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY",53061053301
"3222","WBAJA9C5XJ","Grays Harbor","Ocean Shores","WA",98569,2018,"BMW","530E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",16,52650,24,142412581,"POINT (-124.16408 47.01156)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY",53027000201
"3223","5YJSA1DN8C","Yakima","Naches","WA",98937,2012,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",265,59900,15,109056846,"POINT (-120.7451856 46.7416386)","PACIFICORP",53077003002
"3224","5YJSA1H10E","Snohomish","Marysville","WA",98271,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,38,190593084,"POINT (-122.1677 48.11026)","PUGET SOUND ENERGY INC",53061053101
"3225","KNDJP3AE8H","Benton","Richland","WA",99354,2017,"KIA","SOUL EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,32250,8,273160296,"POINT (-119.2905959 46.3041837)","BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA)",53005010100
"3226","5YJSA1H18E","King","Seattle","WA",98178,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,37,264301908,"POINT (-122.2453 47.499708)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033026001
"3227","5YJSA1DP7D","Snohomish","Lynnwood","WA",98087,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,21,109992088,"POINT (-122.27336 47.861417)","PUGET SOUND ENERGY INC",53061051804
"3228","LYVBR0DM3J","Spokane","Liberty Lake","WA",99019,2018,"VOLVO","XC60","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",17,52900,4,182009096,"POINT (-117.09883 47.6679943)","BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY",53063013205
"3229","WMZYU7C52K","Mason","Shelton","WA",98584,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,35,185172109,"POINT (-123.10565 47.21248)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF MASON COUNTY",53045960201
"3230","JF2GTDNC0K","Whatcom","Bellingham","WA",98225,2019,"SUBARU","CROSSTREK","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",17,34995,40,9469757,"POINT (-122.48838 48.740767)","PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY",53073001101
"3231","WMZYU7C40J","Thurston","Olympia","WA",98506,2018,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36800,22,270905680,"POINT (-122.87741 47.05997)","PUGET SOUND ENERGY INC",53067012100
"3232","KNDJX3AE9G","Island","Freeland","WA",98249,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,10,117736,"POINT (-122.545737 48.018194)","PUGET SOUND ENERGY INC",53029971800
"3233","WMZYU7C50K","Okanogan","Winthrop","WA",98862,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,12,278803486,"POINT (-120.2222424 48.4862039)","OKANOGAN COUNTY ELEC COOP, INC",53047971000
"3234","KNDJX3AE9H","Thurston","Olympia","WA",98512,2017,"KIA","SOUL EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,32250,35,187773477,"POINT (-122.957046 46.991391)","PUGET SOUND ENERGY INC",53067011810
"3235","YV4BR0DLXJ","Island","Oak Harbor","WA",98277,2018,"VOLVO","XC60","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",17,52900,10,349492958,"POINT (-122.6447164 48.3015146)","PUGET SOUND ENERGY INC",53029970300
"3236","KNDJX3AE8J","Pierce","Puyallup","WA",98371,2018,"KIA","SOUL EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",111,33950,25,333892933,"POINT (-122.3119354 47.1990211)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53053940010
"3237","KNDJX3AE3H","Pierce","Lakebay","WA",98349,2017,"KIA","SOUL EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,32250,26,349858204,"POINT (-122.7795505 47.2647539)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY",53053072603
"3238","2C4RC1N75K","Snohomish","Snohomish","WA",98296,2019,"CHRYSLER","PACIFICA","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible",32,39995,1,166609320,"POINT (-122.121841 47.841036)","PUGET SOUND ENERGY INC",53061052107
"3239","KNDJP3AE5J","King","Kent","WA",98032,2018,"KIA","SOUL EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",111,33950,33,348091523,"POINT (-122.2612577 47.3821912)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033029205
"3240","KNDJP3AE7G","Grant","Moses Lake","WA",98837,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,13,251965024,"POINT (-119.2958738 47.1384772)","PUD NO 2 OF GRANT COUNTY",53025011101
"3241","5YJSA1DP0C","Snohomish","Mukilteo","WA",98275,2012,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",265,59900,21,159821287,"POINT (-122.29943 47.912654)","PUGET SOUND ENERGY INC",53061041301
"3242","KNDJX3AE2G","Island","Coupeville","WA",98239,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,10,350173652,"POINT (-122.6591616 48.1982108)","PUGET SOUND ENERGY INC",53029971000
"3243","5YJSA1AC7D","Pierce","Joint Base Lewis Mcchord","WA",98433,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,28,264806195,"POINT (-122.60761 47.08798)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53053072907
"3244","WBAJA9C55J","Pierce","Tacoma","WA",98404,2018,"BMW","530E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",16,52650,27,185986111,"POINT (-122.414395 47.209008)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY",53053062400
"3245","WBA8E1C53G","Kitsap","Bainbridge Island","WA",98110,2016,"BMW","330E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",14,43700,23,249324974,"POINT (-122.5305071 47.6400595)","PUGET SOUND ENERGY INC",53035090901
"3246","5YJSA1H17E","Spokane","Spokane","WA",99224,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,6,205046670,"POINT (-117.4880843 47.6320646)","BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY",53063013700
"3247","KNDJX3AE3J","Mason","Shelton","WA",98584,2018,"KIA","SOUL EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",111,33950,35,137903524,"POINT (-123.10565 47.21248)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY",53045960900
"3248","5YJSA1DN3D","Snohomish","Everett","WA",98208,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,44,267619817,"POINT (-122.2032349 47.8956271)","PUGET SOUND ENERGY INC",53061041610
"3249","WBAJA9C51K","Kitsap","Bainbridge Island","WA",98110,2019,"BMW","530E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",16,53400,23,224728353,"POINT (-122.5305071 47.6400595)","PUGET SOUND ENERGY INC",53035091002
"3250","2C4RC1L76K","Spokane","Spokane","WA",99224,2019,"CHRYSLER","PACIFICA","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible",32,39995,6,475722012,"POINT (-117.4880843 47.6320646)","BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY",53063013503
"3251","5YJSA1S18E","San Juan","Friday Harbor","WA",98250,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,40,217313799,"POINT (-123.0679454 48.5327669)","BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP",53055960400
"3252","5YJSA1DP5D","Pierce","Auburn","WA",98092,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,31,209629612,"POINT (-122.1550193 47.2884536)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53053070315
"3253","5YJSA1CG3D","Island","Freeland","WA",98249,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,10,120668922,"POINT (-122.545737 48.018194)","PUGET SOUND ENERGY INC",53029971302
"3254","5YJSA1H18E","Mason","Shelton","WA",98584,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,35,127592769,"POINT (-123.10565 47.21248)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY",53045960800
"3255","5YJSA1H12E","Snohomish","Sultan","WA",98294,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,39,198699042,"POINT (-121.7937672 47.8691441)","PUGET SOUND ENERGY INC",53061053802
"3256","5YJRE1A39A","Snohomish","Edmonds","WA",98026,2010,"TESLA","ROADSTER","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",245,110950,21,249588615,"POINT (-122.338942 47.821454)","PUGET SOUND ENERGY INC",53061042005
"3257","5YJSA1S15E","King","Bothell","WA",98011,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,1,232414556,"POINT (-122.201408 47.754528)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033021804
"3258","KNDJX3AE5G","Grays Harbor","Mccleary","WA",98557,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,24,349402021,"POINT (-123.2665223 47.0537326)","BONNEVILLE POWER ADMINISTRATION||CITY OF MCCLEARY - (WA)",53027000600
"3259","LYVBR0DL0J","King","Fall City","WA",98024,2018,"VOLVO","XC60","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",17,52900,5,475785579,"POINT (-121.903093 47.567116)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033032601
"3260","YV4BR0DM2J","Chelan","Leavenworth","WA",98826,2018,"VOLVO","XC60","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",17,52900,12,348435111,"POINT (-120.6860209 47.7095564)","PUD NO 1 OF CHELAN COUNTY",53007960201
"3261","5YJSA1H16E","Pierce","Ruston","WA",98407,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,27,168638410,"POINT (-122.50352 47.282006)","BONNEVILLE POWER ADMINISTRATION||TOWN OF RUSTON - (WA)|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY",53053060300
"3262","5YJSA1H20E","Kittitas","Ellensburg","WA",98926,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,13,265493154,"POINT (-120.54872 46.99703)","PUGET SOUND ENERGY INC",53037975700
"3263","5YJSA1CG1D","Cowlitz","Castle Rock","WA",98611,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,20,326852137,"POINT (-122.893877 46.2844051)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY",53015001700
"3264","KNDJX3AE2G","Snohomish","Woodinville","WA",98072,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,1,348325834,"POINT (-122.1368031 47.7621254)","PUGET SOUND ENERGY INC",53061051912
"3265","WBA8E1C52J","Clark","Ridgefield","WA",98642,2018,"BMW","330E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",14,45600,18,238722816,"POINT (-122.6958231 45.804249)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)",53011040301
"3266","5YJSA1CG5D","King","Auburn","WA",98001,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,47,344995822,"POINT (-122.2651204 47.3164638)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033029806
"3267","5YJSA1DN1C","Skagit","Anacortes","WA",98221,2012,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",265,59900,40,154367713,"POINT (-122.6330168 48.4948674)","NO KNOWN ELECTRIC UTILITY SERVICE",53057950100
"3268","KNDJP3AE1H","King","Seattle","WA",98108,2017,"KIA","SOUL EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,32250,11,128678028,"POINT (-122.3173531 47.5484673)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)",53033011002
"3269","WMZYU7C51K","Pierce","Lakewood","WA",98498,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,28,477583578,"POINT (-122.557924 47.16364)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53053072112
"3270","5YJSA1H25E","Benton","Richland","WA",99352,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,8,101133483,"POINT (-119.2958528 46.2421419)","BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA)",53005010811
"3271","5YJSA1CPXD","Snohomish","Edmonds","WA",98026,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,21,235258572,"POINT (-122.338942 47.821454)","PUGET SOUND ENERGY INC",53061042003
"3272","WBAJB1C52J","Thurston","Olympia","WA",98502,2018,"BMW","530E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",14,54950,35,271130555,"POINT (-122.92333 47.03779)","PUGET SOUND ENERGY INC",53067011902
"3273","WMZYU7C5XK","Kitsap","Poulsbo","WA",98370,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,23,261084449,"POINT (-122.6368884 47.7469547)","PUGET SOUND ENERGY INC",53035090502
"3274","WBAJA9C56J","King","Duvall","WA",98019,2018,"BMW","530E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",16,52650,45,464801165,"POINT (-121.956372 47.735604)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033032402
"3275","WBA8E1C50H","Thurston","Lacey","WA",98516,2017,"BMW","330E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",14,44100,22,128617506,"POINT (-122.75103 47.08149)","PUGET SOUND ENERGY INC",53067012221
"3276","5YJSA1H18E","Skagit","Anacortes","WA",98221,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,40,206807765,"POINT (-122.6330168 48.4948674)","PUGET SOUND ENERGY INC",53057940201
"3277","WMZYU7C55K","King","Seattle","WA",98117,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,36,477216624,"POINT (-122.377938 47.690166)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)",53033003302
"3278","KNDJP3AEXG","Benton","Kennewick","WA",99336,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,8,110708,"POINT (-119.1772787 46.2097625)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY",53005010902
"3279","KNDJP3AE5G","Pierce","Gig Harbor","WA",98335,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,26,231088791,"POINT (-122.6046494 47.3087246)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY",53053072408
"3280","WBAJB1C55K","Benton","Kennewick","WA",99338,2019,"BMW","530E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",15,55700,8,227385266,"POINT (-119.260882 46.194303)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY",53005010815
"3281","2C4RC1N75K","King","Bellevue","WA",98006,2019,"CHRYSLER","PACIFICA","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible",32,39995,41,477103210,"POINT (-122.144149 47.560742)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033024905
"3282","5YJSA1DG3D","King","Renton","WA",98056,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,41,165055803,"POINT (-122.1819876 47.5098889)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033024704
"3283","5YJSA1S1XE","Grant","Moses Lake","WA",98837,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,13,6862579,"POINT (-119.2958738 47.1384772)","PUD NO 2 OF GRANT COUNTY",53025010904
"3284","5YJSA1S10E","Pierce","Buckley","WA",98321,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,31,131291240,"POINT (-122.0571167 47.1598819)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53053070309
"3285","WMZYU7C58K","Island","Camano Island","WA",98282,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,10,275180636,"POINT (-122.4842001 48.2013985)","BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY",53029971400
"3286","WMZYU7C51K","King","Seattle","WA",98107,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,36,336158399,"POINT (-122.38591 47.67597)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)",53033004702
"3287","WMZYU7C51K","Whatcom","Lynden","WA",98264,2019,"MINI","COUNTRYMAN","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",12,36900,42,208997575,"POINT (-122.4537492 48.9425893)","PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY",53073010302
"3288","5YJSA1AG7D","Snohomish","Granite Falls","WA",98252,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,39,157306103,"POINT (-121.9450548 48.0763266)","PUGET SOUND ENERGY INC",53061053604
"3289","WBA8E1C32H","King","Seattle","WA",98102,2017,"BMW","330E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",14,44100,43,124902942,"POINT (-122.3212726 47.6296532)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)",53033006500
"3290","WBA8E1C58J","Clark","Vancouver","WA",98682,2018,"BMW","330E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",14,45600,18,152233644,"POINT (-122.5286031 45.6686601)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)",53011040603
"3291","WBA8E1C3XH","King","Sammamish","WA",98075,2017,"BMW","330E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",14,44100,41,348071881,"POINT (-122.0181135 47.5880568)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53033032218
"3292","LYVBR0DL0K","King","Seattle","WA",98102,2019,"VOLVO","XC60","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",17,52900,43,206930384,"POINT (-122.3212726 47.6296532)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)",53033006100
"3293","KNDJP3AE8G","Pierce","Puyallup","WA",98373,2016,"KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",93,31950,25,206827946,"POINT (-122.321505 47.1435291)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)",53053071206
"3294","5YJSA1H1XE","Pierce","Tacoma","WA",98422,2014,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,27,183401900,"POINT (-122.389973 47.291035)","BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY",53053940001
"3295","2C4RC1N7XK","Kitsap","Bainbridge Island","WA",98110,2019,"CHRYSLER","PACIFICA","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible",32,39995,23,196589718,"POINT (-122.5305071 47.6400595)","PUGET SOUND ENERGY INC",53035091001
"3296","LYVBR0DL8K","Grays Harbor","Ocean Shores","WA",98569,2019,"VOLVO","XC60","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range",17,52900,24,306805859,"POINT (-124.16408 47.01156)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY",53027000201
"3297","5YJSA1CN6D","Snohomish","Marysville","WA",98270,2013,"TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible",208,69900,44,180710092,"POINT (-122.1515174 48.0650751)","PUGET SOUND ENERGY INC",53061052711
